playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000;itmPercent;averageBuyin;effectiveRake;totalRake;challengePrize;profitPostChall;miles;milesD3;milesD4;milesD5;milesRedD;rbD3;rbD4;rbD5;rbRedD;profitPostRbD3;profitPostRbD4;profitPostRbD5;profitPostRbRedD
pyjama51;109;-700;3600;9000;39;37;33;90;11;7;1;0;0;0;0;0;35.78;33.03;16.67;252;0;-700;1008;4032;4536;5040;6048;60.48;68.04;75.6;90.72;-639.52;-631.96;-624.4;-609.28
the alsacian;109;-75;3475;9500;33;52;24;80;19;10;0;0;0;0;0;0;30.28;31.88;8.87;243.25;0;-75;973;3892;4378.5;4865;5838;58.38;65.68;72.98;87.57;-16.62;-9.32;-2.02;12.57
cabwit971;109;150;2900;8400;37;23;49;76;19;12;2;0;0;0;0;0;33.94;26.61;3.45;203;0;150;812;3248;3654;4060;4872;48.72;54.81;60.9;73.08;198.72;204.81;210.9;223.08
sebpoker93;109;-100;10900;27400;43;36;30;85;20;4;0;0;0;0;0;0;39.45;100;16.21;763;100;0;3052;12208;13734;15260;18312;183.12;206.01;228.9;274.68;183.12;206.01;228.9;274.68
PSG1118;109;-100;3950;11800;39;39;31;68;28;11;2;0;0;0;0;0;35.78;36.24;0.42;276.5;0;-100;1106;4424;4977;5530;6636;66.36;74.66;82.95;99.54;-33.64;-25.34;-17.05;-0.46
Bangkok08;109;-25;2725;6850;43;34;32;91;10;7;1;0;0;0;0;0;39.45;25;16.21;190.75;0;-25;763;3052;3433.5;3815;4578;45.78;51.5;57.23;68.67;20.78;26.5;32.23;43.67
Andydelanoch;109;50;2750;7500;42;33;34;82;14;13;0;0;0;0;0;0;38.53;25.23;9.09;192.5;0;50;770;3080;3465;3850;4620;46.2;51.98;57.75;69.3;96.2;101.98;107.75;119.3
91TITIFULL;109;0;2900;8000;36;40;33;78;23;6;2;0;0;0;0;0;33.03;26.61;8.05;203;0;0;812;3248;3654;4060;4872;48.72;54.81;60.9;73.08;48.72;54.81;60.9;73.08
nbamdwir;109;-525;2875;7750;36;40;33;84;19;4;2;0;0;0;0;0;33.03;26.38;10.14;201.25;0;-525;805;3220;3622.5;4025;4830;48.3;54.34;60.38;72.45;-476.7;-470.66;-464.62;-452.55
Sr.PaBlo.E;109;325;3975;10600;41;30;38;84;15;8;2;0;0;0;0;0;37.61;36.47;11.11;278.25;0;325;1113;4452;5008.5;5565;6678;66.78;75.13;83.48;100.17;391.78;400.13;408.48;425.17
TN6114A;109;-25;3325;9200;45;28;36;82;17;8;2;0;0;0;0;0;41.28;30.5;7.77;232.75;0;-25;931;3724;4189.5;4655;5586;55.86;62.84;69.83;83.79;30.86;37.84;44.83;58.79
chazinho;109;100;3750;11200;45;39;25;84;11;12;1;1;0;0;0;0;41.28;34.4;0.44;262.5;0;100;1050;4200;4725;5250;6300;63;70.88;78.75;94.5;163;170.88;178.75;194.5
_CRASH_;109;950;2900;9250;40;37;32;69;25;12;2;1;0;0;0;0;36.7;26.61;-6.32;203;0;950;812;3248;3654;4060;4872;48.72;54.81;60.9;73.08;998.72;1004.81;1010.9;1023.08
MoThaFuCkAz_;109;-225;2725;7250;36;34;39;87;12;8;2;0;0;0;0;0;33.03;25;11.31;190.75;0;-225;763;3052;3433.5;3815;4578;45.78;51.5;57.23;68.67;-179.22;-173.5;-167.77;-156.33
pommdodue21;109;-1300;10900;28400;34;24;51;86;15;7;1;0;0;0;0;0;31.19;100;13.15;763;50;-1250;3052;12208;13734;15260;18312;183.12;206.01;228.9;274.68;-1066.88;-1043.99;-1021.1;-975.32
Aziz DuLoft;109;-900;10900;30000;39;42;28;82;17;8;2;0;0;0;0;0;35.78;100;8.26;763;100;-800;3052;12208;13734;15260;18312;183.12;206.01;228.9;274.68;-616.88;-593.99;-571.1;-525.32
BIZZna;109;-25;2725;7500;36;34;39;78;21;10;0;0;0;0;0;0;33.03;25;8.26;190.75;0;-25;763;3052;3433.5;3815;4578;45.78;51.5;57.23;68.67;20.78;26.5;32.23;43.67
xHannes;108;-1600;10800;27800;36;44;28;82;23;2;1;0;0;0;0;0;33.33;100;14.2;756;50;-1550;3024;12096;13608;15120;18144;181.44;204.12;226.8;272.16;-1368.56;-1345.88;-1323.2;-1277.84
arcois70;108;150;4050;11450;39;31;38;83;16;7;2;0;0;0;0;0;36.11;37.5;5.76;283.5;0;150;1134;4536;5103;5670;6804;68.04;76.55;85.05;102.06;218.04;226.55;235.05;252.06
ASPYRO;108;-200;2700;6800;43;33;32;86;16;6;0;0;0;0;0;0;39.81;25;16.05;189;0;-200;756;3024;3402;3780;4536;45.36;51.03;56.7;68.04;-154.64;-148.97;-143.3;-131.96
boumerdassi;108;-225;3325;9200;36;28;44;79;19;10;0;0;0;0;0;0;33.33;30.79;7.77;232.75;0;-225;931;3724;4189.5;4655;5586;55.86;62.84;69.83;83.79;-169.14;-162.16;-155.17;-141.21
bumnai;108;-225;2775;7350;35;40;33;81;19;8;0;0;0;0;0;0;32.41;25.69;11.71;194.25;0;-225;777;3108;3496.5;3885;4662;46.62;52.45;58.28;69.93;-178.38;-172.55;-166.72;-155.07
doun44;108;200;10800;31200;38;27;43;73;24;10;1;0;0;0;0;0;35.19;100;3.7;756;50;250;3024;12096;13608;15120;18144;181.44;204.12;226.8;272.16;431.44;454.12;476.8;522.16
lefennekk;108;-300;2700;7800;35;38;35;74;20;14;0;0;0;0;0;0;32.41;25;3.7;189;0;-300;756;3024;3402;3780;4536;45.36;51.03;56.7;68.04;-254.64;-248.97;-243.3;-231.96
Bemouzz77;108;475;3025;8600;42;32;34;74;25;8;1;0;0;0;0;0;38.89;28.01;5.23;211.75;0;475;847;3388;3811.5;4235;5082;50.82;57.17;63.53;76.23;525.82;532.17;538.53;551.23
Mendou26;108;250;3500;9100;41;30;37;83;17;8;0;0;0;0;0;0;37.96;32.41;13.33;245;0;250;980;3920;4410;4900;5880;58.8;66.15;73.5;88.2;308.8;316.15;323.5;338.2
Filoutch69;108;200;2700;7700;43;33;32;82;15;9;1;1;0;0;0;0;39.81;25;4.94;189;0;200;756;3024;3402;3780;4536;45.36;51.03;56.7;68.04;245.36;251.03;256.7;268.04
Greninho13;108;175;3525;9050;45;26;37;86;13;8;1;0;0;0;0;0;41.67;32.64;14.42;246.75;0;175;987;3948;4441.5;4935;5922;59.22;66.62;74.03;88.83;234.22;241.62;249.03;263.83
Sharky&Nuts;108;775;2725;9400;35;32;41;79;18;7;1;2;1;0;0;0;32.41;25.23;-14.98;190.75;0;775;763;3052;3433.5;3815;4578;45.78;51.5;57.23;68.67;820.78;826.5;832.23;843.67
nardinfle64;108;525;3175;8850;41;30;37;81;11;16;0;0;0;0;0;0;37.96;29.4;7.09;222.25;0;525;889;3556;4000.5;4445;5334;53.34;60.01;66.68;80.01;578.34;585.01;591.68;605.01
DanielSP;108;0;10800;30800;39;40;29;76;20;11;1;0;0;0;0;0;36.11;100;4.94;756;100;100;3024;12096;13608;15120;18144;181.44;204.12;226.8;272.16;281.44;304.12;326.8;372.16
tony30133;108;-475;3275;8900;36;35;37;80;19;7;2;0;0;0;0;0;33.33;30.32;9.41;229.25;0;-475;917;3668;4126.5;4585;5502;55.02;61.9;68.78;82.53;-419.98;-413.1;-406.22;-392.47
Birdyyy;108;-550;2700;7200;32;43;33;77;26;5;0;0;0;0;0;0;29.63;25;11.11;189;0;-550;756;3024;3402;3780;4536;45.36;51.03;56.7;68.04;-504.64;-498.97;-493.3;-481.96
COLIN2;108;-475;2875;7550;32;39;37;81;19;8;0;0;0;0;0;0;29.63;26.62;12.46;201.25;0;-475;805;3220;3622.5;4025;4830;48.3;54.34;60.38;72.45;-426.7;-420.66;-414.62;-402.55
Kara6724;108;-1100;2900;7200;29;35;44;86;17;5;0;0;0;0;0;0;26.85;26.85;17.24;203;0;-1100;812;3248;3654;4060;4872;48.72;54.81;60.9;73.08;-1051.28;-1045.19;-1039.1;-1026.92
tonton1962;108;-950;3950;10450;33;34;41;82;18;8;0;0;0;0;0;0;30.56;36.57;11.81;276.5;0;-950;1106;4424;4977;5530;6636;66.36;74.66;82.95;99.54;-883.64;-875.34;-867.05;-850.46
121enzo;108;0;3100;8800;38;26;44;79;16;10;3;0;0;0;0;0;35.19;28.7;5.38;217;0;0;868;3472;3906;4340;5208;52.08;58.59;65.1;78.12;52.08;58.59;65.1;78.12
Fish_59;108;-325;3975;11250;39;44;25;78;19;8;3;0;0;0;0;0;36.11;36.81;5.66;278.25;0;-325;1113;4452;5008.5;5565;6678;66.78;75.13;83.48;100.17;-258.22;-249.87;-241.52;-224.83
no limit;108;-400;3300;8100;39;35;34;87;16;5;0;0;0;0;0;0;36.11;30.56;18.18;231;0;-400;924;3696;4158;4620;5544;55.44;62.37;69.3;83.16;-344.56;-337.63;-330.7;-316.84
09foti;108;-150;2700;7150;40;33;35;83;19;4;2;0;0;0;0;0;37.04;25;11.73;189;0;-150;756;3024;3402;3780;4536;45.36;51.03;56.7;68.04;-104.64;-98.97;-93.3;-81.96
alban75;108;-750;3300;8300;31;35;42;83;19;6;0;0;0;0;0;0;28.7;30.56;16.16;231;0;-750;924;3696;4158;4620;5544;55.44;62.37;69.3;83.16;-694.56;-687.63;-680.7;-666.84
Beugoss;108;-125;3175;8600;40;34;34;79;22;6;1;0;0;0;0;0;37.04;29.4;9.71;222.25;0;-125;889;3556;4000.5;4445;5334;53.34;60.01;66.68;80.01;-71.66;-64.99;-58.32;-44.99
Janemba60;108;-300;2800;7000;37;38;33;88;13;7;0;0;0;0;0;0;34.26;25.93;16.67;196;0;-300;784;3136;3528;3920;4704;47.04;52.92;58.8;70.56;-252.96;-247.08;-241.2;-229.44
SystemMaster;108;450;2700;7200;46;27;35;80;20;8;0;0;0;0;0;0;42.59;25;11.11;189;0;450;756;3024;3402;3780;4536;45.36;51.03;56.7;68.04;495.36;501.03;506.7;518.04
Bebine;108;25;3275;8900;38;25;45;81;17;10;0;0;0;0;0;0;35.19;30.32;9.41;229.25;0;25;917;3668;4126.5;4585;5502;55.02;61.9;68.78;82.53;80.02;86.9;93.78;107.53
isacyrjuju;108;-900;2800;7550;31;36;41;78;21;9;0;0;0;0;0;0;28.7;25.93;10.12;196;0;-900;784;3136;3528;3920;4704;47.04;52.92;58.8;70.56;-852.96;-847.08;-841.2;-829.44
MG1971;107;-850;3950;11250;38;32;37;88;10;5;3;1;0;0;0;0;35.51;36.92;5.06;276.5;0;-850;1106;4424;4977;5530;6636;66.36;74.66;82.95;99.54;-783.64;-775.34;-767.05;-750.46
neyLiOseriaL;107;-400;2900;7850;37;40;30;79;20;7;1;0;0;0;0;0;34.58;27.1;9.77;203;0;-400;812;3248;3654;4060;4872;48.72;54.81;60.9;73.08;-351.28;-345.19;-339.1;-326.92
3l3mEnt118;107;-275;2675;7200;38;30;39;79;19;9;0;0;0;0;0;0;35.51;25;10.28;187.25;0;-275;749;2996;3370.5;3745;4494;44.94;50.56;56.18;67.41;-230.06;-224.44;-218.82;-207.59
Jerry75015;107;-150;2900;8050;39;42;26;83;14;8;2;0;0;0;0;0;36.45;27.1;7.47;203;0;-150;812;3248;3654;4060;4872;48.72;54.81;60.9;73.08;-101.28;-95.19;-89.1;-76.92
Labrabus;107;-1425;4575;11850;31;35;41;80;21;6;0;0;0;0;0;0;28.97;42.76;13.66;320.25;0;-1425;1281;5124;5764.5;6405;7686;76.86;86.47;96.08;115.29;-1348.14;-1338.53;-1328.92;-1309.71
Msd.18;107;-1100;10700;29600;36;28;43;78;17;12;0;0;0;0;0;0;33.64;100;7.79;749;100;-1000;2996;11984;13482;14980;17976;179.76;202.23;224.7;269.64;-820.24;-797.77;-775.3;-730.36
tonyeros67;107;-200;3500;9150;38;39;30;80;21;5;1;0;0;0;0;0;35.51;32.71;12.86;245;0;-200;980;3920;4410;4900;5880;58.8;66.15;73.5;88.2;-141.2;-133.85;-126.5;-111.8
blAcKjAcKKKK;107;-775;4075;10700;36;36;35;81;20;5;1;0;0;0;0;0;33.64;38.08;12.47;285.25;0;-775;1141;4564;5134.5;5705;6846;68.46;77.02;85.58;102.69;-706.54;-697.98;-689.42;-672.31
King-Killer;107;-325;2725;6450;39;32;36;92;10;5;0;0;0;0;0;0;36.45;25.47;21.1;190.75;0;-325;763;3052;3433.5;3815;4578;45.78;51.5;57.23;68.67;-279.22;-273.5;-267.77;-256.33
zizou2907;107;-125;2925;7750;37;33;37;79;19;9;0;0;0;0;0;0;34.58;27.34;11.68;204.75;0;-125;819;3276;3685.5;4095;4914;49.14;55.28;61.43;73.71;-75.86;-69.72;-63.57;-51.29
lupaesano;107;900;10700;28600;39;25;43;77;24;6;0;0;0;0;0;0;36.45;100;10.9;749;100;1000;2996;11984;13482;14980;17976;179.76;202.23;224.7;269.64;1179.76;1202.23;1224.7;1269.64
Jeep.fr;107;-450;4000;10900;38;34;35;78;19;9;1;0;0;0;0;0;35.51;37.38;9.17;280;0;-450;1120;4480;5040;5600;6720;67.2;75.6;84;100.8;-382.8;-374.4;-366;-349.2
Juninho38i;107;1100;2750;7950;46;34;27;75;22;9;0;1;0;0;0;0;42.99;25.7;3.64;192.5;0;1100;770;3080;3465;3850;4620;46.2;51.98;57.75;69.3;1146.2;1151.98;1157.75;1169.3
mehdimed0042;107;150;3050;8200;43;35;29;77;22;7;1;0;0;0;0;0;40.19;28.5;10.38;213.5;0;150;854;3416;3843;4270;5124;51.24;57.65;64.05;76.86;201.24;207.65;214.05;226.86
Wsop13480;107;-1500;10700;29000;33;30;44;83;12;11;1;0;0;0;0;0;30.84;100;9.66;749;50;-1450;2996;11984;13482;14980;17976;179.76;202.23;224.7;269.64;-1270.24;-1247.77;-1225.3;-1180.36
Heinrich24;107;-275;3175;8450;37;22;48;82;14;10;1;0;0;0;0;0;34.58;29.67;11.29;222.25;0;-275;889;3556;4000.5;4445;5334;53.34;60.01;66.68;80.01;-221.66;-214.99;-208.32;-194.99
neufetsept;107;-525;2725;7400;37;20;50;79;18;10;0;0;0;0;0;0;34.58;25.47;9.48;190.75;0;-525;763;3052;3433.5;3815;4578;45.78;51.5;57.23;68.67;-479.22;-473.5;-467.77;-456.33
5AppY;107;125;2725;7100;44;36;27;81;19;7;0;0;0;0;0;0;41.12;25.47;13.15;190.75;0;125;763;3052;3433.5;3815;4578;45.78;51.5;57.23;68.67;170.78;176.5;182.23;193.67
mandyy13;107;225;3025;8600;39;41;27;74;23;8;2;0;0;0;0;0;36.45;28.27;5.23;211.75;0;225;847;3388;3811.5;4235;5082;50.82;57.17;63.53;76.23;275.82;282.17;288.53;301.23
P.Ivey91;107;-175;2675;6850;41;33;33;83;18;6;0;0;0;0;0;0;38.32;25;14.64;187.25;0;-175;749;2996;3370.5;3745;4494;44.94;50.56;56.18;67.41;-130.06;-124.44;-118.82;-107.59
pinda;107;-175;2775;8500;37;34;36;80;18;8;0;0;1;0;0;0;34.58;25.93;-2.1;194.25;0;-175;777;3108;3496.5;3885;4662;46.62;52.45;58.28;69.93;-128.38;-122.55;-116.72;-105.07
alex0687;107;-400;2850;8150;33;47;27;77;19;8;3;0;0;0;0;0;30.84;26.64;4.68;199.5;0;-400;798;3192;3591;3990;4788;47.88;53.87;59.85;71.82;-352.12;-346.13;-340.15;-328.18
arslanyosma;107;-650;3700;9550;34;23;50;83;16;7;1;0;0;0;0;0;31.78;34.58;13.96;259;0;-650;1036;4144;4662;5180;6216;62.16;69.93;77.7;93.24;-587.84;-580.07;-572.3;-556.76
kinerio;107;-400;4300;11800;36;22;49;77;22;7;1;0;0;0;0;0;33.64;40.19;8.53;301;0;-400;1204;4816;5418;6020;7224;72.24;81.27;90.3;108.36;-327.76;-318.73;-309.7;-291.64
burkumins;107;575;5225;14500;40;41;26;78;18;10;1;0;0;0;0;0;37.38;48.83;7.5;365.75;0;575;1463;5852;6583.5;7315;8778;87.78;98.75;109.73;131.67;662.78;673.75;684.73;706.67
deden13;107;600;3600;9850;42;25;40;78;18;11;0;0;0;0;0;0;39.25;33.64;8.8;252;0;600;1008;4032;4536;5040;6048;60.48;68.04;75.6;90.72;660.48;668.04;675.6;690.72
raiden69;107;-450;2750;7150;33;45;29;80;22;5;0;0;0;0;0;0;30.84;25.7;13.33;192.5;0;-450;770;3080;3465;3850;4620;46.2;51.98;57.75;69.3;-403.8;-398.02;-392.25;-380.7
alpha33950;106;0;10600;27600;40;31;35;80;20;6;0;0;0;0;0;0;37.74;100;13.21;742;50;50;2968;11872;13356;14840;17808;178.08;200.34;222.6;267.12;228.08;250.34;272.6;317.12
Rich-ganG;106;800;10600;31400;35;34;37;74;15;16;1;0;0;0;0;0;33.02;100;1.26;742;50;850;2968;11872;13356;14840;17808;178.08;200.34;222.6;267.12;1028.08;1050.34;1072.6;1117.12
unbrokeable;106;-250;3600;9500;39;48;19;78;22;5;1;0;0;0;0;0;36.79;33.96;12.04;252;0;-250;1008;4032;4536;5040;6048;60.48;68.04;75.6;90.72;-189.52;-181.96;-174.4;-159.28
KKmoumaloQQ;106;-425;2975;7650;35;31;40;83;15;8;0;0;0;0;0;0;33.02;28.07;14.29;208.25;0;-425;833;3332;3748.5;4165;4998;49.98;56.23;62.48;74.97;-375.02;-368.77;-362.52;-350.03
Sued0is;106;-675;2775;7550;30;36;40;77;20;8;1;0;0;0;0;0;28.3;26.18;9.31;194.25;0;-675;777;3108;3496.5;3885;4662;46.62;52.45;58.28;69.93;-628.38;-622.55;-616.72;-605.07
paye_frere;106;-100;3550;9550;39;26;41;75;24;7;0;0;0;0;0;0;36.79;33.49;10.33;248.5;0;-100;994;3976;4473;4970;5964;59.64;67.1;74.55;89.46;-40.36;-32.9;-25.45;-10.54
Tuig0n;106;700;3100;8250;42;32;32;82;16;8;0;0;0;0;0;0;39.62;29.25;11.29;217;0;700;868;3472;3906;4340;5208;52.08;58.59;65.1;78.12;752.08;758.59;765.1;778.12
Le Marky;106;0;3650;10500;35;39;32;76;17;12;1;0;0;0;0;0;33.02;34.43;4.11;255.5;0;0;1022;4088;4599;5110;6132;61.32;68.99;76.65;91.98;61.32;68.99;76.65;91.98
lolita95230;106;175;3375;9050;41;36;29;78;18;10;0;0;0;0;0;0;38.68;31.84;10.62;236.25;0;175;945;3780;4252.5;4725;5670;56.7;63.79;70.88;85.05;231.7;238.79;245.88;260.05
bibi4638;106;75;2725;8150;35;38;33;74;16;14;2;0;0;0;0;0;33.02;25.71;0.31;190.75;0;75;763;3052;3433.5;3815;4578;45.78;51.5;57.23;68.67;120.78;126.5;132.23;143.67
berberis;106;450;3300;9000;48;27;31;79;17;9;1;0;0;0;0;0;45.28;31.13;9.09;231;0;450;924;3696;4158;4620;5544;55.44;62.37;69.3;83.16;505.44;512.37;519.3;533.16
Crisomaxxx;106;100;2650;7700;35;32;39;74;18;13;1;0;0;0;0;0;33.02;25;3.14;185.5;0;100;742;2968;3339;3710;4452;44.52;50.09;55.65;66.78;144.52;150.09;155.65;166.78
S1cK_KBoard;106;350;2650;8000;37;36;33;71;22;10;3;0;0;0;0;0;34.91;25;-0.63;185.5;0;350;742;2968;3339;3710;4452;44.52;50.09;55.65;66.78;394.52;400.09;405.65;416.78
KILLgaranti;106;400;2700;7200;37;23;46;81;18;6;1;0;0;0;0;0;34.91;25.47;11.11;189;0;400;756;3024;3402;3780;4536;45.36;51.03;56.7;68.04;445.36;451.03;456.7;468.04
Momm;106;150;2650;7100;45;24;37;79;18;9;0;0;0;0;0;0;42.45;25;10.69;185.5;0;150;742;2968;3339;3710;4452;44.52;50.09;55.65;66.78;194.52;200.09;205.65;216.78
YoniL;106;-675;3175;7500;34;29;43;91;10;5;0;0;0;0;0;0;32.08;29.95;21.26;222.25;0;-675;889;3556;4000.5;4445;5334;53.34;60.01;66.68;80.01;-621.66;-614.99;-608.32;-594.99
Dylan59400;106;-100;3150;8200;42;30;34;82;18;5;1;0;0;0;0;0;39.62;29.72;13.23;220.5;0;-100;882;3528;3969;4410;5292;52.92;59.54;66.15;79.38;-47.08;-40.46;-33.85;-20.62
Justine1992;106;-600;2650;7350;28;51;27;73;25;8;0;0;0;0;0;0;26.42;25;7.55;185.5;0;-600;742;2968;3339;3710;4452;44.52;50.09;55.65;66.78;-555.48;-549.91;-544.35;-533.22
Apothikaire;106;-250;3450;8850;35;38;33;79;21;5;1;0;0;0;0;0;33.02;32.55;14.49;241.5;0;-250;966;3864;4347;4830;5796;57.96;65.21;72.45;86.94;-192.04;-184.79;-177.55;-163.06
Chinois76200;106;225;3075;8050;39;34;33;83;15;7;1;0;0;0;0;0;36.79;29.01;12.74;215.25;0;225;861;3444;3874.5;4305;5166;51.66;58.12;64.58;77.49;276.66;283.12;289.58;302.49
Htroie;106;-300;3150;9100;32;35;39;73;20;13;0;0;0;0;0;0;30.19;29.72;3.7;220.5;0;-300;882;3528;3969;4410;5292;52.92;59.54;66.15;79.38;-247.08;-240.46;-233.85;-220.62
IRONheart;106;400;2700;8100;45;37;24;80;13;11;0;2;0;0;0;0;42.45;25.47;0;189;0;400;756;3024;3402;3780;4536;45.36;51.03;56.7;68.04;445.36;451.03;456.7;468.04
Av3rag3_JAW;106;100;2650;6300;43;35;28;90;12;4;0;0;0;0;0;0;40.57;25;20.75;185.5;0;100;742;2968;3339;3710;4452;44.52;50.09;55.65;66.78;144.52;150.09;155.65;166.78
CADET-CADET;106;700;5300;16700;38;42;26;80;15;9;1;0;1;0;0;0;35.85;50;-5.03;371;0;700;1484;5936;6678;7420;8904;89.04;100.17;111.3;133.56;789.04;800.17;811.3;833.56
PERSEFONE1;106;525;3075;8450;39;38;29;77;17;11;1;0;0;0;0;0;36.79;29.01;8.4;215.25;0;525;861;3444;3874.5;4305;5166;51.66;58.12;64.58;77.49;576.66;583.12;589.58;602.49
Vittoria06;106;250;2750;7700;40;26;40;75;19;12;0;0;0;0;0;0;37.74;25.94;6.67;192.5;0;250;770;3080;3465;3850;4620;46.2;51.98;57.75;69.3;296.2;301.98;307.75;319.3
1sickstory;106;-500;5300;14200;36;38;32;81;16;8;1;0;0;0;0;0;33.96;50;10.69;371;0;-500;1484;5936;6678;7420;8904;89.04;100.17;111.3;133.56;-410.96;-399.83;-388.7;-366.44
Fuckyoupaymi;106;-350;4150;11200;37;25;44;77;23;6;0;0;0;0;0;0;34.91;39.15;10.04;290.5;0;-350;1162;4648;5229;5810;6972;69.72;78.44;87.15;104.58;-280.28;-271.56;-262.85;-245.42
Devil Fishs;106;-1100;4000;10400;30;46;30;84;16;4;2;0;0;0;0;0;28.3;37.74;13.33;280;0;-1100;1120;4480;5040;5600;6720;67.2;75.6;84;100.8;-1032.8;-1024.4;-1016;-999.2
Tetoune31;106;-325;3075;8250;39;21;46;74;27;5;0;0;0;0;0;0;36.79;29.01;10.57;215.25;0;-325;861;3444;3874.5;4305;5166;51.66;58.12;64.58;77.49;-273.34;-266.88;-260.42;-247.51
Alnolaro;106;225;3175;7850;39;48;19;87;13;5;1;0;0;0;0;0;36.79;29.95;17.59;222.25;0;225;889;3556;4000.5;4445;5334;53.34;60.01;66.68;80.01;278.34;285.01;291.68;305.01
beaujolais42;106;-575;2675;7800;28;23;55;76;17;11;2;0;0;0;0;0;26.42;25.24;2.8;187.25;0;-575;749;2996;3370.5;3745;4494;44.94;50.56;56.18;67.41;-530.06;-524.44;-518.82;-507.59
R3GBULLL;106;-200;2750;8000;30;44;32;81;13;9;2;1;0;0;0;0;28.3;25.94;3.03;192.5;0;-200;770;3080;3465;3850;4620;46.2;51.98;57.75;69.3;-153.8;-148.02;-142.25;-130.7
Brooouuueeel;105;-175;3175;8400;37;35;33;83;12;10;0;0;0;0;0;0;35.24;30.24;11.81;222.25;0;-175;889;3556;4000.5;4445;5334;53.34;60.01;66.68;80.01;-121.66;-114.99;-108.32;-94.99
INPKR;105;1875;4375;14700;44;24;37;81;16;5;1;1;1;0;0;0;41.9;41.67;-12;306.25;0;1875;1225;4900;5512.5;6125;7350;73.5;82.69;91.88;110.25;1948.5;1957.69;1966.88;1985.25
Mr Shuky;105;-375;2975;7900;36;42;27;80;18;6;1;0;0;0;0;0;34.29;28.33;11.48;208.25;0;-375;833;3332;3748.5;4165;4998;49.98;56.23;62.48;74.97;-325.02;-318.77;-312.52;-300.03
koppiscine29;105;300;3450;8950;42;38;25;76;22;6;1;0;0;0;0;0;40;32.86;13.53;241.5;0;300;966;3864;4347;4830;5796;57.96;65.21;72.45;86.94;357.96;365.21;372.45;386.94
PROMETHEUS26;105;-1200;4300;11250;34;33;38;84;12;8;1;0;0;0;0;0;32.38;40.95;12.79;301;0;-1200;1204;4816;5418;6020;7224;72.24;81.27;90.3;108.36;-1127.76;-1118.73;-1109.7;-1091.64
Lapousse27;105;250;3500;9350;41;27;37;79;19;6;1;0;0;0;0;0;39.05;33.33;10.95;245;0;250;980;3920;4410;4900;5880;58.8;66.15;73.5;88.2;308.8;316.15;323.5;338.2
DELIOUS50;105;1300;3400;9800;48;26;31;77;20;6;2;0;0;0;0;0;45.71;32.38;3.92;238;0;1300;952;3808;4284;4760;5712;57.12;64.26;71.4;85.68;1357.12;1364.26;1371.4;1385.68
Allstarwin;105;-350;3200;8400;34;24;47;83;14;7;1;0;0;0;0;0;32.38;30.48;12.5;224;0;-350;896;3584;4032;4480;5376;53.76;60.48;67.2;80.64;-296.24;-289.52;-282.8;-269.36
Razia.zs;105;425;2975;8400;44;23;38;76;17;11;1;0;0;0;0;0;41.9;28.33;5.88;208.25;0;425;833;3332;3748.5;4165;4998;49.98;56.23;62.48;74.97;474.98;481.23;487.48;499.97
Rorobello69;105;300;2850;7950;43;26;36;77;18;9;1;0;0;0;0;0;40.95;27.14;7.02;199.5;0;300;798;3192;3591;3990;4788;47.88;53.87;59.85;71.82;347.88;353.87;359.85;371.82
Entramis sim;105;-100;10500;30000;39;22;44;75;22;7;0;1;0;0;0;0;37.14;100;4.76;735;100;0;2940;11760;13230;14700;17640;176.4;198.45;220.5;264.6;176.4;198.45;220.5;264.6
maxouping1;105;-75;2625;6850;40;36;29;82;14;9;0;0;0;0;0;0;38.1;25;13.02;183.75;0;-75;735;2940;3307.5;3675;4410;44.1;49.61;55.13;66.15;-30.9;-25.39;-19.87;-8.85
Whatchtv;105;-550;5250;14500;38;26;41;83;13;7;1;1;0;0;0;0;36.19;50;7.94;367.5;0;-550;1470;5880;6615;7350;8820;88.2;99.23;110.25;132.3;-461.8;-450.77;-439.75;-417.7
A-KNY;105;200;2650;7900;37;37;31;75;17;11;1;1;0;0;0;0;35.24;25.24;0.63;185.5;0;200;742;2968;3339;3710;4452;44.52;50.09;55.65;66.78;244.52;250.09;255.65;266.78
Gomss1093;105;0;2750;8100;38;34;33;77;12;15;0;1;0;0;0;0;36.19;26.19;1.82;192.5;0;0;770;3080;3465;3850;4620;46.2;51.98;57.75;69.3;46.2;51.98;57.75;69.3
Kool4337;105;-225;2625;6800;36;34;35;82;15;8;0;0;0;0;0;0;34.29;25;13.65;183.75;0;-225;735;2940;3307.5;3675;4410;44.1;49.61;55.13;66.15;-180.9;-175.39;-169.87;-158.85
Mofo1st;105;0;3100;8250;35;33;37;78;20;7;0;0;0;0;0;0;33.33;29.52;11.29;217;0;0;868;3472;3906;4340;5208;52.08;58.59;65.1;78.12;52.08;58.59;65.1;78.12
AAstefanKK;105;0;2800;7550;37;37;31;75;23;7;0;0;0;0;0;0;35.24;26.67;10.12;196;0;0;784;3136;3528;3920;4704;47.04;52.92;58.8;70.56;47.04;52.92;58.8;70.56
Carpio 79;105;200;3200;8550;41;29;35;79;16;10;0;0;0;0;0;0;39.05;30.48;10.94;224;0;200;896;3584;4032;4480;5376;53.76;60.48;67.2;80.64;253.76;260.48;267.2;280.64
